SeniorCitizen,tenure,MonthlyCharges,TotalCharges,cluster
0,72,93.57,8658.86,1
0,17,113.82,5852.59,1
0,1,118.2,9194.4,1
0,25,109.61,5884.74,1
0,37,37.01,3555.81,2
0,4,90.82,2503.33,2
0,14,58.73,2390.7,2
1,33,101.37,5028.49,0
0,0,23.66,7029.18,1
0,0,102.56,1689.38,2
0,28,48.03,153.55,2
0,32,96.61,270.24,2
0,46,35.16,3404.7,2
0,12,22.98,7933.31,1
0,12,84.3,61.67,2
0,20,63.3,5151.35,2
0,35,104.37,3285.36,2
0,25,111.11,10055.1,1
0,9,59.43,10546.86,1
0,10,80.91,4398.09,2
0,35,46.52,10750.55,1
1,19,44.44,10682.18,0
1,2,105.63,6345.41,0
0,4,32.84,4252.07,2
0,47,63.4,1179.37,2
0,72,64.31,6098.38,1
0,10,77.61,9186.91,1
0,12,82.38,4366.64,2
0,4,62.12,5568.29,1
0,6,63.06,4393.78,2
0,13,81.4,7745.7,1
0,8,89.64,6068.31,1
0,30,98.94,5663.58,1
0,19,87.76,2410.58,2
0,43,18.77,6532.07,1
0,32,41.58,5451.84,2
0,3,31.77,7729.73,1
0,3,100.79,6962.64,1
0,56,67.06,3246.47,2
0,42,57.1,6936.11,1
0,15,94.49,8408.78,1
0,3,25.8,7168.91,1
0,57,89.78,5506.63,2
0,6,71.29,7277.49,1
0,0,61.11,5215.5,2
1,64,85.33,3745.47,0
1,41,20.14,6845.84,0
0,29,28.47,228.9,2
1,0,58.58,1039.63,0
0,18,27.49,2031.06,2
0,26,67.25,10769.71,1
0,35,78.71,3166.44,2
1,15,83.74,5511.47,0
0,72,42.15,6276.41,1
0,7,95.95,161.82,2
0,1,27.3,861.68,2
0,10,112.73,1732.31,2
0,27,31.91,2412.22,2
0,33,62.29,818.32,2
0,33,21.93,7162.35,1
0,2,67.36,1333.19,2
0,54,112.51,9847.41,1
0,8,39.88,5544.92,1
0,5,110.44,2072.87,2
0,23,69.43,2560.61,2
0,5,29.01,7121.51,1
0,17,96.71,1259.56,2
0,13,62.6,511.72,2
0,6,66.9,8798.49,1
1,8,80.53,5422.81,0
1,13,102.62,9352.36,0
0,10,59.82,10455.84,1
0,12,94.7,5007.88,2
1,33,34.41,3351.79,0
1,4,22.89,4085.28,0
1,24,22.82,9827.64,0
1,28,22.28,10983.16,0
0,40,71.67,4206.4,2
0,46,57.8,10610.71,1
0,4,98.16,5569.29,1
0,3,18.32,422.4,2
0,23,86.48,2244.26,2
0,35,56.16,4271.96,2
0,7,66.01,3908.32,2
0,18,31.77,8947.8,1
0,36,96.13,8665.91,1
0,36,106.73,1406.41,2
0,26,21.6,644.59,2
0,2,52.48,7814.14,1
0,1,60.43,4693.23,2
0,12,105.33,1905.09,2
0,0,99.11,968.65,2
0,58,73.96,2371.04,2
0,0,36.37,10541.88,1
0,0,74.51,975.8,2
0,4,62.97,6067.32,1
1,24,110.12,307.53,0
0,19,45.32,9939.16,1
0,26,99.13,5641.46,1
0,56,75.66,10312.79,1
0,15,21.4,3584.84,2
0,1,43.52,4469.31,2
1,36,31.32,8250.17,0
0,41,65.77,10362.5,1
0,1,98.81,1557.68,2
0,6,77.86,4387.57,2
0,36,51.33,10677.03,1
0,11,92.13,3597.86,2
0,15,81.25,10307.59,1
0,43,25.09,6829.33,1
0,2,29.02,5298.48,2
1,28,28.33,3665.23,0
0,6,50.53,5610.01,1
0,1,77.06,7198.66,1
0,27,112.98,7822.75,1
0,3,86.18,857.84,2
0,34,90.28,7050.86,1
0,5,27.89,9818.8,1
0,1,28.75,4707.29,2
0,2,32.11,2770.51,2
0,46,77.43,7698.06,1
0,11,93.81,1269.27,2
0,8,98.72,10261.66,1
0,16,39.47,5653.1,1
1,25,91.7,7285.06,0
0,0,50.94,3890.33,2
0,57,74.89,4742.58,2
0,72,70.05,6355.16,1
0,13,25.45,10859.42,1
0,13,103.78,7731.98,1
1,52,92.92,10284.52,0
0,14,87.04,10509.42,1
1,48,52.69,8594.59,0
0,0,119.17,471.99,2
0,16,24.41,2988.15,2
0,72,48.84,8878.41,1
0,7,31.43,169.98,2
0,7,42.02,5350.68,2
1,24,63.52,8433.52,0
0,65,80.51,10241.63,1
1,5,28.0,4862.69,0
1,63,77.26,9124.92,0
1,27,97.4,5032.67,0
0,72,111.82,1585.52,2
0,33,39.28,5037.27,2
0,27,109.0,4871.35,2
0,42,106.85,5780.83,1
0,4,46.74,10236.82,1
0,72,88.12,6807.66,1
0,4,88.74,1008.1,2
1,0,114.64,4749.41,0
1,29,41.58,5024.06,0
0,5,27.45,9089.76,1
0,35,75.08,5697.64,1
0,39,44.23,4766.95,2
0,6,42.05,1495.98,2
0,2,112.16,8582.87,1
0,17,91.76,8491.23,1
0,55,86.32,2219.91,2
0,46,115.13,7274.81,1
0,3,25.04,940.61,2
0,72,77.89,6365.37,1
1,7,67.72,5981.24,0
0,10,48.82,1392.35,2
0,4,77.84,7295.73,1
0,11,99.63,973.94,2
0,25,75.26,8947.61,1
0,17,35.74,1688.4,2
0,43,75.5,4703.58,2
0,25,38.04,9362.67,1
0,7,33.41,730.69,2
0,20,73.77,8815.67,1
0,1,28.82,8225.79,1
0,21,56.37,3223.41,2
0,12,84.29,9854.47,1
0,2,77.48,10065.72,1
0,9,67.34,8052.76,1
1,57,42.79,9099.99,0
0,22,48.64,1612.19,2
1,58,40.43,4875.9,0
0,13,71.59,10669.34,1
1,72,108.55,1071.12,0
0,11,103.97,4588.39,2
0,35,99.59,10583.1,1
1,9,46.95,6454.75,0
0,2,66.07,336.96,2
0,44,57.95,9377.26,1
0,35,71.74,3565.11,2
0,42,63.39,414.65,2
0,8,64.6,9143.68,1
0,30,24.96,8207.11,1
1,6,38.53,5850.66,0
0,0,56.33,4006.89,2
1,50,41.84,8348.24,0
1,18,107.29,6586.16,0
0,72,109.99,2605.58,2
0,12,88.48,9678.77,1
0,72,115.26,5883.68,1
0,23,29.17,9441.45,1
0,17,53.35,928.54,2
0,9,118.42,2537.79,2
0,43,84.48,3466.57,2
0,44,115.42,9303.42,1
0,13,39.56,9594.51,1
0,32,64.13,8487.02,1
0,14,44.31,6416.2,1
0,33,110.39,5020.2,2
0,72,83.29,1059.53,2
1,7,87.31,7217.6,0
0,25,79.62,9191.96,1
0,11,98.87,9452.92,1
0,19,69.96,2666.5,2
1,51,106.51,6464.76,0
0,10,22.24,10379.76,1
0,1,99.48,9393.29,1
1,40,19.8,1747.14,0
0,20,51.66,4326.14,2
0,14,64.15,1095.66,2
0,5,74.45,9167.65,1
1,2,110.18,6682.43,0
0,8,109.78,7710.99,1
0,31,101.77,1827.83,2
0,13,118.34,7989.94,1
0,21,48.42,2494.49,2
0,2,93.39,10702.82,1
0,3,24.48,9628.36,1
0,0,50.59,195.85,2
0,27,51.04,7415.48,1
0,7,44.65,3720.3,2
0,72,117.59,7537.45,1
0,9,114.35,1959.77,2
0,11,58.1,3018.12,2
0,15,55.88,528.32,2
0,9,67.71,4066.88,2
0,42,61.61,6644.09,1
0,52,48.8,9546.81,1
0,0,44.86,2336.53,2
0,26,112.92,9663.98,1
0,28,38.46,8838.58,1
1,72,58.56,7135.56,0
0,11,88.53,9473.42,1
0,5,117.26,3599.69,2
1,18,90.39,10360.81,0
0,14,73.46,1988.52,2
0,39,65.28,6371.89,1
0,58,83.77,5147.76,2
0,2,88.01,8259.09,1
0,46,119.27,3849.37,2
0,59,53.63,10112.28,1
0,64,39.67,1076.56,2
0,36,61.37,6753.94,1
0,33,43.12,833.39,2
1,0,22.71,10690.1,0
0,63,116.66,2241.24,2
0,10,24.23,8505.23,1
0,1,67.11,8024.47,1
0,13,66.75,10736.59,1
0,32,36.91,10274.16,1
0,14,76.91,9586.87,1
0,35,102.09,7084.1,1
0,17,107.39,5746.71,1
0,8,55.32,2241.92,2
0,5,37.81,6977.87,1
1,13,69.71,7888.34,0
1,0,30.42,10376.2,0
0,13,104.73,3119.07,2
0,1,64.95,3951.67,2
0,52,108.75,4952.24,2
0,21,21.84,7612.09,1
1,25,104.28,9264.25,0
0,8,44.48,2850.9,2
0,6,115.46,5951.2,1
1,30,25.87,2785.42,0
1,27,103.53,5119.56,0
0,3,72.45,10279.71,1
0,6,37.8,9710.28,1
0,72,61.98,5083.74,2
0,9,48.96,4046.1,2
0,0,42.3,6002.69,1
0,1,81.4,8071.64,1
0,37,86.89,1304.37,2
0,35,28.86,2509.22,2
0,12,91.98,1340.31,2
0,4,67.27,224.51,2
0,17,72.07,8627.64,1
0,10,93.86,4135.72,2
0,11,62.04,8411.23,1
0,7,78.54,5469.23,1
0,1,70.33,7547.61,1
0,39,30.11,5487.2,2
0,24,61.63,5368.09,2
0,44,103.29,9754.95,1
0,17,21.06,7025.69,1
0,72,21.43,1229.82,2
0,72,112.78,6260.61,1
0,7,101.66,1558.54,2
0,12,18.36,6405.42,1
0,34,113.32,7274.72,1
1,37,48.37,2144.35,0
0,60,63.95,1781.64,2
0,26,42.01,2032.19,2
0,16,36.04,9059.39,1
0,11,30.53,1756.09,2
0,13,89.08,8589.34,1
0,47,19.43,239.8,2
0,72,57.67,9073.83,1
0,1,64.36,2690.86,2
0,21,47.88,2088.57,2
1,18,43.53,6946.52,0
0,11,80.68,9598.72,1
0,47,102.48,7885.91,1
0,21,69.57,6175.32,1
0,9,90.6,2651.3,2
0,14,92.58,4507.39,2
0,11,110.55,9437.29,1
0,14,92.82,8784.71,1
0,1,45.63,2455.83,2
0,2,37.36,9649.32,1
0,24,110.63,2652.71,2
0,28,96.19,10811.81,1
0,25,81.78,8184.14,1
1,36,114.72,7799.79,0
1,71,86.66,6428.16,0
0,49,82.8,9416.5,1
0,13,106.63,9720.49,1
0,6,98.4,2815.02,2
0,9,48.21,8715.96,1
0,22,68.94,1835.65,2
1,48,85.09,4354.29,0
0,30,42.06,10065.53,1
0,19,83.2,3365.61,2
0,23,93.22,4760.78,2
0,18,45.0,4641.6,2
0,72,45.52,6285.37,1
0,42,119.32,9178.96,1
0,37,55.31,6026.94,1
0,18,20.9,10333.26,1
1,10,35.34,9624.57,0
0,0,94.91,6755.63,1
1,1,86.73,4762.87,0
0,0,103.15,3585.73,2
0,72,85.14,6742.83,1
0,3,79.98,8896.97,1
0,3,91.04,5571.14,1
0,16,109.91,9694.75,1
0,16,91.53,3177.13,2
0,63,28.93,9460.14,1
0,1,99.17,7308.84,1
0,72,118.27,3222.07,2
0,6,18.29,4568.92,2
0,72,68.16,441.03,2
0,19,21.71,10067.59,1
0,26,115.43,8456.67,1
0,9,115.77,6714.64,1
0,23,82.26,10683.72,1
1,31,69.65,10142.37,0
0,0,21.43,10084.83,1
0,0,116.58,3356.21,2
1,72,117.06,2509.73,0
1,15,93.81,8185.69,0
0,68,20.95,3605.06,2
1,32,99.2,3006.5,0
0,11,75.32,2792.78,2
0,4,117.1,779.84,2
0,72,87.57,7976.23,1
0,21,115.5,111.37,2
0,5,28.63,6220.18,1
0,28,95.1,2948.13,2
1,2,108.04,7352.82,0
0,50,82.87,10398.02,1
0,2,73.21,7608.22,1
0,6,97.06,4174.34,2
0,2,105.21,1976.32,2
0,2,81.58,3742.27,2
0,18,92.97,5057.82,2
1,29,58.79,9692.56,0
0,38,53.5,10748.16,1
0,29,38.81,10202.81,1
0,11,81.76,5517.07,1
0,20,101.42,5199.09,2
1,65,85.68,3004.25,0
0,12,58.03,4193.34,2
0,7,118.7,10092.61,1
0,18,18.63,9479.86,1
0,8,49.61,1634.58,2
0,7,116.75,3914.1,2
0,37,57.31,6396.29,1
0,55,81.26,1245.8,2
0,17,42.45,3883.51,2
0,37,88.38,6441.25,1
0,5,84.17,4979.17,2
0,19,80.95,9507.71,1
0,25,56.36,6545.8,1
1,16,115.55,7389.4,0
0,3,83.65,5811.44,1
0,33,27.47,3409.74,2
0,45,93.11,6536.78,1
0,25,50.59,10977.6,1
0,4,51.68,2223.15,2
1,1,41.03,7966.66,0
0,8,84.09,7838.19,1
0,0,115.49,8587.78,1
0,45,101.5,4824.23,2
1,30,112.26,137.83,0
0,20,112.94,9947.3,1
0,55,18.16,2851.88,2
1,2,81.68,4422.95,0
0,31,112.87,9139.26,1
0,3,74.24,9593.96,1
0,1,87.38,7572.7,1
0,3,62.55,4848.15,2
0,72,104.89,7098.26,1
0,14,34.66,4759.28,2
0,1,27.4,2273.27,2
0,21,56.01,3731.1,2
0,5,26.05,6654.03,1
0,0,32.44,961.59,2
0,35,34.06,253.09,2
0,4,18.5,71.79,2
0,71,101.04,1251.49,2
0,22,109.03,1525.6,2
0,2,22.09,7442.53,1
0,6,41.77,4463.36,2
0,23,52.79,510.6,2
0,10,99.42,2092.39,2
0,18,41.79,5643.88,1
0,40,58.72,6840.61,1
0,39,117.32,10842.7,1
0,29,102.43,5716.5,1
0,54,28.17,1326.28,2
0,5,50.59,7130.4,1
0,4,76.85,6677.04,1
0,40,87.65,3784.51,2
0,9,83.75,7253.26,1
1,17,26.61,10228.97,0
0,34,119.31,239.08,2
0,12,36.66,2288.85,2
0,3,35.93,1320.2,2
0,28,42.67,7764.4,1
0,42,59.89,7279.27,1
0,0,50.73,1048.62,2
0,20,70.23,1507.6,2
0,15,110.89,9376.8,1
0,7,22.13,6525.74,1
0,4,57.47,5623.6,1
1,5,118.56,5798.44,0
0,32,43.29,1835.23,2
1,19,101.49,4388.59,0
0,72,57.98,6414.27,1
1,6,110.85,5410.04,0
0,72,82.97,4724.89,2
0,18,109.11,3151.31,2
0,3,82.74,4069.57,2
1,4,108.81,7452.0,0
0,23,110.22,10699.8,1
0,44,48.56,9858.92,1
1,34,103.56,8789.91,0
0,26,103.68,7854.34,1
0,4,89.92,4890.03,2
1,2,42.6,4347.02,0
0,0,29.0,7250.16,1
0,2,81.04,2047.07,2
0,36,84.7,10241.3,1
0,56,116.96,1314.77,2
0,6,58.61,1282.08,2
1,39,91.72,2027.78,0
0,5,107.67,790.6,2
0,7,99.48,603.14,2
0,6,59.24,1693.61,2
0,1,42.43,3616.22,2
0,5,21.26,6262.68,1
0,11,95.32,5950.39,1
0,12,57.25,833.6,2
0,9,69.19,7692.91,1
0,18,118.19,3235.92,2
0,11,18.49,4554.66,2
0,72,46.1,4054.12,2
0,41,118.07,5458.62,1
0,66,67.77,380.23,2
0,20,113.64,2143.16,2
0,28,104.84,1708.17,2
0,4,90.59,8835.96,1
0,34,90.8,6118.83,1
0,6,18.47,8371.93,1
0,3,48.31,7775.65,1
0,1,62.97,2958.16,2
0,15,71.02,5625.2,1
0,8,63.27,1612.51,2
0,72,62.52,8595.35,1
0,7,105.99,2268.96,2
1,50,116.9,10833.11,0
0,9,104.4,10702.9,1
