ts_start,duration_ms,user_id_hash,user_session_hash,language,tier,next_tier,app_section,app_event,choice_action,availability_result,loyalty_balance,purchase_eligibility,api_endpoint,offer_name,offer_value,partner_link,payment_source,action_result,amount_TND,amount_GO,status_result,status_code,technical_flag,internal_error_code,transaction_note,engagement_action,features,banners,client_agent,smartphone_type,source_file,product_name,offer_category,feature_scaled_0,feature_scaled_1,feature_scaled_2,engagement_score
2026-02-23 10:34:08.274,402,ed97ccd97388fae9384e65eac3ec4b52,mvihcwi64ciyhe7u,fr,Gold,Platinum,bundles,getAllPromos,Cancel,pending,1455,eligible,/bundles/getAllPromos,Flexi_220Mo_B2C_CnC,220 Mo,,,success,47.099,220 Mo,OK,200,0,,discount_applied,,priority_support,,OkHttp-library-4.12.0,Huawei P40,SmartSeg_Synthetic_v1.csv,Flexi_220Mo_B2C_CnC,bundles,-0.03971086771588919,1.5026199256040043,-0.6004562591894422,500.7
2026-02-23 10:14:29.962,269,7dc05d9121acde48eec4a9c3a2c65e0e,swq40zsu9rn8qtty,en,Silver,Gold,loyalty,getpromos,View Details,partial,1714,not_eligible,/loyalty/getpromos,,,,,success,,,OK,200,0,,,Watch Ad,family_plan;auto_renewal,Spring_Sale,OkHttp-library-4.9.1,Xiaomi Redmi Note 12,SmartSeg_Synthetic_v1.csv,,,0.2905939482806618,,-0.6004562591894422,857.0
,46,ee6395666a11473ad0c868733b78bd19,56wafftouhylu6k7,fr,Platinum,Platinum,bundles,getAllPromos,Cancel,available,545,not_eligible,/bundles/getAllPromos,SPIN_WHEEL,Spin Wheel,,,success,,Spin Wheel,Created,201,0,,manual_review,,cashback;early_access;auto_renewal,,axios/1.4.0,Oppo A78,SmartSeg_Synthetic_v1.csv,SPIN_WHEEL,gamification,-1.2002413022983658,,-0.6004562591894422,272.5
2026-02-23 17:23:30.183,185,65ce36fcaba9002894034aa815cb0e17,x9trflqbmae38sry,fr,Gold,Platinum,helpcenter,getussdcodes,Back,unavailable,2545,not_eligible,/helpcenter/getussdcodes,,,,,success,,,OK,200,0,,,,multi_sim,Ooredoo_Anniversary,OkHttp-library-4.12.0,Vivo Y35,SmartSeg_Synthetic_v1.csv,,,1.350375037443341,,-0.6004562591894422,1272.5
2026-02-23 14:11:44.533,66,0e6590796a7cae0d5bf1c2236bdd6e99,cw76xatoaztkszp7,fr,Platinum,Platinum,cvm,cvmBundles,,partial,1957,eligible,/cvm/cvmBundles,,,,,success,,,OK,200,0,,manual_review,,data_sharing;loyalty_points;esim,Winter_Promo,OkHttp-library-4.12.0,Tecno Spark 10,SmartSeg_Synthetic_v1.csv,,,0.6004938335592792,,-0.6004562591894422,978.5
2026-02-23 14:28:23.542,141,806244960996dd46225e9abe5cb1ac6f,4d6af58c2jwoclyt,en,Silver,Gold,colors,options,Cancel,,1794,not_eligible,/colors/options,,,,,success,,,OK,200,0,,vip_fast_track,,loyalty_points;cashback;roaming,Spring_Sale,Volley/1.2.1,Vivo Y35,SmartSeg_Synthetic_v1.csv,,,0.3926186018703301,,-0.6004562591894422,897.0
2026-02-23 15:30:43.130,437,324517d6ca6604e753817f414ef0939b,ertb74rs7gu0env5,ar,Bronze,Silver,cvm,getArpuUpsellOffer,Share,pending,1550,pending,/cvm/getArpuUpsellOffer,,,,,success,,,OK,200,1,,discount_applied,,esim;multi_sim,Referral_Bonus,Volley/1.2.1,Nokia G60,SmartSeg_Synthetic_v1.csv,,,0.08144340842184188,,1.6650014220014935,775.5
2026-02-23 12:53:24.908,117,1f6da7ff06b65beeafef6609f75c0d26,61231yv2stn7e36h,ar,Bronze,Silver,colors,options,Skip,available,1446,not_eligible,/colors/options,,,,,success,,,OK,200,0,,,,priority_support;auto_renewal;data_sharing,Ooredoo_Anniversary,OkHttp-library-4.12.0,Tecno Spark 10,SmartSeg_Synthetic_v1.csv,,,-0.05118864124472687,,-0.6004562591894422,723.0
2026-02-23 11:19:16.898,74,9a9d2e89ff98b3e53d67878b1a5b9159,f4aq7b7v1w4k2tcz,ar,Platinum,Platinum,bundles,getBundles,,,1663,not_eligible,/bundles/getBundles,Flexi_8GO,8 GO,,,success,48.235,8 GO,OK,200,0,,promo_applied,,auto_renewal;early_access;esim,Back_to_School,OkHttp-library-4.12.0,Tecno Spark 10,SmartSeg_Synthetic_v1.csv,Flexi_8GO,bundles,0.2255532316172483,1.5817392960781784,-0.6004562591894422,570.412
2026-02-23 11:32:08.725,160,11ee66de21f30ad2564032eb6371e20a,yvzwd3kpug99w59s,fr,Silver,Gold,gamification,getAvailableGames,Check In,unavailable,1994,not_eligible,/gamification/getAvailableGames,,,https://tn-oo-boxofjoy.timwe.com,,success,,,OK,200,1,,manual_review,Claim Gift,loyalty_points;auto_renewal;priority_support,,OkHttp-library-4.12.0,iPhone 13,SmartSeg_Synthetic_v1.csv,,,0.6476802358445007,,1.6650014220014935,997.5
2026-02-23 12:15:57.198,182,afe89929e485232a15eac58feb88293f,ootnjlcqnt3bnvbc,ar,Silver,Gold,account,getColors,,unavailable,2203,eligible,/account/getColors,,,,,success,,,OK,200,0,,auto_approved,,loyalty_points;early_access,Ramadan_2026,OkHttp-library-4.12.0,Tecno Spark 10,SmartSeg_Synthetic_v1.csv,,,0.9142196433475092,,-0.6004562591894422,1101.5
2026-02-23 12:07:06.362,83,918c347465aab2c0686103f1ad4fe515,b9xn4m41kht8xkod,ar,Silver,Gold,markiNharek,rechargeOnConfirmPage,Retry,pending,1462,eligible,/markiNharek/rechargeOnConfirmPage,,,,,success,,,OK,200,0,,,Claim Gift,data_sharing,Ramadan_2026,OkHttp-library-4.9.1,Vivo Y35,SmartSeg_Synthetic_v1.csv,,,-0.03078371052679322,,-0.6004562591894422,731.0
2026-02-23 16:06:07.485,29,74066169171bd8b45ce68ff84980fc66,7w2sehe2atn2twdl,en,Gold,Platinum,markiNharek,status,Cancel,partial,514,eligible,/markiNharek/status,,,,voucher,success,,,OK,200,1,,promo_applied,Spin Wheel,,Referral_Bonus,OkHttp-library-4.12.0,Tecno Spark 10,SmartSeg_Synthetic_v1.csv,,,-1.2397758555643623,,1.6650014220014935,257.5
2026-02-23 14:06:53.053,106,6f8a4fe3cef1b1dccc7e22dbe55acb4b,n74f9yecazrp9dxo,fr,Gold,Platinum,wishlist,getAllPromos,Cancel,pending,870,eligible,/wishlist/getAllPromos,SCRATCHY,Scratch & Win,,,success,,Scratch & Win,OK,200,0,,discount_applied,,,,axios/1.4.0,Nokia G60,SmartSeg_Synthetic_v1.csv,SCRATCHY,gamification,-0.7857661470903384,,-0.6004562591894422,435.0
2026-02-23 10:40:02.708,113,3fcf418b85c20e241ecb40475a051e91,m148p0tvhhpbmyof,fr,Bronze,Silver,bundles,cvmBundles,Claim Gift,unavailable,2393,not_eligible,/bundles/cvmBundles,,,,,success,,,OK,200,0,,discount_applied,,auto_renewal;cashback,Summer_Data,OkHttp-library-4.12.0,Nokia G60,SmartSeg_Synthetic_v1.csv,,,1.1565281956229714,,-0.6004562591894422,1196.5
2026-02-23 17:41:52.399,468,50cbc25e0ba7ee089b02930edfa39d13,2hbik2u1rsujt9t1,ar,Silver,Gold,account,getColors,View Details,,2705,not_eligible,/account/getColors,,,,,success,,,OK,200,1,,flagged_fraud,,priority_support;family_plan;early_access,,axios/1.4.0,iPhone 13,SmartSeg_Synthetic_v1.csv,,,1.5544243446226775,,1.6650014220014935,1353.0
2026-02-23 12:12:52.372,97,cb7cda31dad3d90e2ff525b186d70d8b,nekrcpprcjiwvhdk,en,Bronze,Silver,bundles,getUpsellOffer,Share,,1358,pending,/bundles/getUpsellOffer,Flexi_220Mo_B2C_CnC,220 Mo,,,success,3.842,220 Mo,OK,200,0,,manual_review,,multi_sim;early_access,,OkHttp-library-4.12.0,Nokia G60,SmartSeg_Synthetic_v1.csv,Flexi_220Mo_B2C_CnC,bundles,-0.16341576019336196,-1.510114765066194,-0.6004562591894422,453.947
2026-02-23 14:16:12.089,23,65ce36fcaba9002894034aa815cb0e17,x9trflqbmae38sry,fr,Gold,Platinum,loyalty,loyaltyoptions,Back,unavailable,2545,not_eligible,/loyalty/loyaltyoptions,,,,,success,,,OK,200,0,,,Spin Wheel,roaming,,OkHttp-library-4.12.0,Vivo Y35,SmartSeg_Synthetic_v1.csv,,,1.350375037443341,,-0.6004562591894422,1272.5
2026-02-23 14:58:56.155,60,1506ef9f2991be3dfc4a98f982d42cd7,xg2myr06nkwfg3mw,ar,Gold,Platinum,markiNharek,rechargeOnConfirmPage,Check In,partial,1115,not_eligible,/markiNharek/rechargeOnConfirmPage,CnC_6GO,6 GO,,MainAccount,failure,7.775,6 GO,Bad Request,400,0,ERR_TIMEOUT,discount_applied,Complete Survey,early_access,Referral_Bonus,OkHttp-library-4.12.0,Samsung Galaxy A54,SmartSeg_Synthetic_v1.csv,CnC_6GO,cvm,-0.47331564547197935,-1.236191803732632,-0.6004562591894422,374.258
2026-02-23 14:58:05.818,104,5b9581d822d3821ae366a1a356624445,34670chqi014o46w,ar,Bronze,Silver,gamification,mfawlawebview,Skip,partial,1456,eligible,/gamification/mfawlawebview,,,https://ooredoo.partnerx.tn,,success,,,OK,200,1,,escalated,,auto_renewal;multi_sim,Back_to_School,OkHttp-library-4.9.1,Xiaomi Redmi Note 12,SmartSeg_Synthetic_v1.csv,,,-0.038435559546018336,,1.6650014220014935,728.5
2026-02-23 13:26:46.791,473,a952022fe3bda2785c8401fe12fbb5dd,nguczh9ier7u8h0i,fr,Bronze,Silver,payment,rechargeOnConfirmPage,Subscribe,,1990,eligible,/payment/rechargeOnConfirmPage,Flexi_15GO,15 GO,,true,success,46.275,15 GO,OK,200,0,,,,loyalty_points;esim;early_access,,OkHttp-library-4.12.0,Huawei P40,SmartSeg_Synthetic_v1.csv,Flexi_15GO,bundles,0.6425790031650174,1.4452305230769626,-0.6004562591894422,678.758
2026-02-23 17:55:23.485,419,66b6e6d1ab969ad76db22aae7afff86d,gkc4lorxdtg5nqjq,fr,Bronze,Silver,info,getSubscriberInfo,Subscribe,pending,1381,not_eligible,/info/getSubscriberInfo,,,,,success,,,Created,201,1,,promo_applied,,loyalty_points;family_plan;esim,Ooredoo_Anniversary,OkHttp-library-4.12.0,Samsung Galaxy S23,SmartSeg_Synthetic_v1.csv,,,-0.13408367228633233,,1.6650014220014935,691.0
2026-02-23 12:10:11.162,229,88eb6dbf0f608a6fe91ffc0c207740d0,gnmby49e7eobjlzy,ar,Silver,Gold,account,getAllLineDetails,,,722,pending,/account/getAllLineDetails,,,,,success,,,OK,200,1,,promo_applied,,cashback,Summer_Data,OkHttp-library-4.12.0,Nokia G60,SmartSeg_Synthetic_v1.csv,,,-0.9745117562312248,,1.6650014220014935,361.5
2026-02-23 13:10:04.874,198,a09488cc0ac60d4f7c323ef2c97a2127,gf1c8wquuy5x9l8l,fr,Silver,Gold,markiNharek,getDisponibilite,Cancel,pending,874,eligible,/markiNharek/getDisponibilite,Flexi_15GO,15 GO,,credit_card,failure,38.207,15 GO,Bad Request,400,0,ERR_OFFER_EXPIRED,retry_attempt,Watch Ad,cashback;roaming,Referral_Bonus,Retrofit/2.9.0,Xiaomi Redmi Note 12,SmartSeg_Synthetic_v1.csv,Flexi_15GO,bundles,-0.7806649144108551,0.883315839110734,-0.6004562591894422,304.069
2026-02-23 11:56:14.839,270,a6db623896d6c118bec5cef0bca705e4,ffh8aoy7rp0aga24,ar,Bronze,Silver,info,getAllLineDetails,Retry,partial,-12,not_eligible,/info/getAllLineDetails,,,,,success,,,OK,200,0,,retry_attempt,,loyalty_points;esim,,OkHttp-library-4.12.0,Nokia G60,SmartSeg_Synthetic_v1.csv,,,-1.9105879529164311,,-0.6004562591894422,-6.0
2026-02-23 13:49:05.730,16,8ee66ee48a4de5149d520b119ecec8d7,xevo7q5egvlkdnon,ar,Silver,Gold,gamification,mfawlawebview,Share,pending,2765,pending,/gamification/mfawlawebview,,,,,success,,,OK,200,0,,,,family_plan;auto_renewal;priority_support,Spring_Sale,axios/1.4.0,Samsung Galaxy S23,SmartSeg_Synthetic_v1.csv,,,1.6309428348149286,,-0.6004562591894422,1382.5
2026-02-23 14:42:25.118,43,9723b4607fbcceef6bc2d4015fc17c23,noemqgy27vylienf,fr,Silver,Gold,gamification,getAvailableGames,Confirm,,1946,not_eligible,/gamification/getAvailableGames,,,https://ooredoo.partnerx.tn,,success,,,OK,200,0,,retry_attempt,,data_sharing,Winter_Promo,OkHttp-library-4.12.0,Nokia G60,SmartSeg_Synthetic_v1.csv,,,0.5864654436906999,,-0.6004562591894422,973.0
2026-02-23 16:02:08.268,30,b247d41114650fc45d5a5f2213409af8,5bxj2pop8mgyn2jc,fr,Silver,Gold,helpcenter,details,Retry,,1763,eligible,/helpcenter/details,,,,,success,,,OK,200,1,,promo_applied,,multi_sim;early_access;loyalty_points,Summer_Data,OkHttp-library-4.12.0,iPhone 14,SmartSeg_Synthetic_v1.csv,,,0.3530840486043336,,1.6650014220014935,882.0
2026-02-23 11:49:21.856,330,30ac0dd383a1d28654cb05690205bb72,v4k00ilu6vfua9bq,ar,Bronze,Silver,cvm,getArpuUpsellOffer,,,-452,eligible,/cvm/getArpuUpsellOffer,SPIN_WHEEL,Spin Wheel,,,failure,,Spin Wheel,Not Found,404,0,ERR_BACKEND_DOWN,escalated,,family_plan;cashback;priority_support,Ooredoo_Anniversary,OkHttp-library-4.12.0,Tecno Spark 10,SmartSeg_Synthetic_v1.csv,SPIN_WHEEL,gamification,-2.4717235476596064,,-0.6004562591894422,-226.0
2026-02-23 15:03:25.409,55,e9a2532e0056e1248016ae4983043f4f,tanzr2muljavb3k3,fr,Bronze,Silver,payment,onBundlePaymentInitiate,Confirm,,1863,not_eligible,/payment/onBundlePaymentInitiate,,,,loyalty,success,,,Created,201,0,,flagged_fraud,,family_plan;esim,Referral_Bonus,axios/1.4.0,Nokia G60,SmartSeg_Synthetic_v1.csv,,,0.48061486559141897,,-0.6004562591894422,931.5
2026-02-23 14:59:59.653,499,8e0e93dc2ca2c442c7601015de1b5e13,kzggm0j36tcfkjna,ar,Bronze,Silver,bundles,getArpuUpsellOffer,,partial,944,not_eligible,/bundles/getArpuUpsellOffer,Facebook_Plus_Mobile_Pre,Unlimited FB,,,SUCCESS,42.864,Unlimited FB,OK,200,0,,,,data_sharing,,Volley/1.2.1,iPhone 14,SmartSeg_Synthetic_v1.csv,Facebook_Plus_Mobile_Pre,cvm,-0.6913933425198953,1.2076634696549489,-0.6004562591894422,328.955
2026-02-23 15:09:30.754,11,9a9d2e89ff98b3e53d67878b1a5b9159,f4aq7b7v1w4k2tcz,ar,Platinum,Platinum,helpcenter,details,Cancel,pending,1663,not_eligible,/helpcenter/details,,,,,success,,,OK,200,0,,,,,Ramadan_2026,OkHttp-library-4.12.0,Tecno Spark 10,SmartSeg_Synthetic_v1.csv,,,0.2255532316172483,,-0.6004562591894422,831.5
2026-02-23 12:29:28.130,26,c840db1949194d4286ceb6ea5eb18f65,byghgk5bwikotcke,fr,Gold,Platinum,cart,onBundlePaymentInitiate,Back,partial,835,pending,/cart/onBundlePaymentInitiate,,,,MainAccount,success,,,OK,200,0,,,,,Ooredoo_Anniversary,OkHttp-library-4.12.0,Tecno Spark 10,SmartSeg_Synthetic_v1.csv,,,-0.8304019330358183,,-0.6004562591894422,417.5
2026-02-23 10:49:37.924,148,a9e86810bfc44721ffb168285fc18ee3,fu84xyjoa21a6xva,fr,Gold,Platinum,products,getOffers,Retry,,892,not_eligible,/products/getOffers,Facebook_Plus_Mobile_Pre,Unlimited FB,,,success,32.398,Unlimited FB,OK,200,0,,,,data_sharing,Ramadan_2026,OkHttp-library-4.9.1,Xiaomi Redmi Note 12,SmartSeg_Synthetic_v1.csv,Facebook_Plus_Mobile_Pre,cvm,-0.7577093673531796,0.4787344807617228,-0.6004562591894422,308.133
2026-02-23 17:13:45.454,145,501a2499589c262a6d4770a18430077e,c856wpr97y2lofn1,fr,Gold,Platinum,colors,options,Claim Gift,unavailable,2050,eligible,/colors/options,,,,,success,,,OK,200,0,,vip_fast_track,,roaming,Summer_Data,Volley/1.2.1,Xiaomi Redmi Note 12,SmartSeg_Synthetic_v1.csv,,,0.7190974933572686,,-0.6004562591894422,1025.0
2026-02-23 16:11:22.064,78,e90c6f9775dc45a92ba3fc2aff9d6f32,gzvrctlt4q9bc2be,ar,Silver,Gold,wishlist,getAllPromos,,,2180,not_eligible,/wishlist/getAllPromos,Flexi_8GO,8 GO,,,success,45.836,8 GO,OK,200,0,,,,,Summer_Data,axios/1.4.0,Vivo Y35,SmartSeg_Synthetic_v1.csv,Flexi_8GO,bundles,0.8848875554404795,1.414655343818017,-0.6004562591894422,741.945
2026-02-23 16:35:27.434,205,7b88eca8d028cb83180fec1ec70182e2,q46nouhfj7upfln4,fr,Silver,Gold,info,getAllLineDetails,Skip,unavailable,1506,not_eligible,/info/getAllLineDetails,,,,,success,,,OK,200,1,,,,early_access;cashback,Winter_Promo,OkHttp-library-4.12.0,Oppo A78,SmartSeg_Synthetic_v1.csv,,,0.02532984894752433,,1.6650014220014935,753.5
2026-02-23 10:02:53.561,600,e9a2532e0056e1248016ae4983043f4f,tanzr2muljavb3k3,fr,Bronze,Silver,helpcenter,getussdcodes,Confirm,,1863,not_eligible,/helpcenter/getussdcodes,,,,,success,,,OK,200,1,,promo_applied,,,Winter_Promo,axios/1.4.0,Nokia G60,SmartSeg_Synthetic_v1.csv,,,0.48061486559141897,,1.6650014220014935,932.0
2026-02-23 11:43:44.753,43,4ca02de3ce25a7806091867f551fcf39,oyg9zqyahulwjtiq,ar,Bronze,Silver,loyalty,loyaltyoptions,Share,pending,1636,eligible,/loyalty/loyaltyoptions,,,,,success,,,OK,200,0,,,Check In,family_plan;loyalty_points,Spring_Sale,OkHttp-library-4.12.0,Vivo Y35,SmartSeg_Synthetic_v1.csv,,,0.19111991103073528,,-0.6004562591894422,818.0
2026-02-23 13:59:07.358,52,b523cf1e2b5fb5883cd36c7b3cac3e18,n759in4olr6n92xf,en,Bronze,Silver,info,getSubscriberInfoAll,More Info,unavailable,1571,eligible,/info/getSubscriberInfoAll,,,,,success,,,OK,200,0,,flagged_fraud,,,Referral_Bonus,OkHttp-library-4.12.0,Nokia G60,SmartSeg_Synthetic_v1.csv,,,0.1082248799891298,,-0.6004562591894422,785.5
2026-02-23 10:37:34.154,41,3bace4cf3c0e9451b92f4a15c7ce00f8,y5ibpt11f9i6uu13,fr,Gold,Platinum,colors,getColors,Cancel,,1941,eligible,/colors/getColors,,,,,success,,,OK,200,0,,first_try,,,Back_to_School,OkHttp-library-4.12.0,Tecno Spark 10,SmartSeg_Synthetic_v1.csv,,,0.5800889028413455,,-0.6004562591894422,970.5
2026-02-23 16:41:57.280,38,a5c1677170c0d01ea5b9235b78e3d062,bc2nnuvy8n1utoxi,fr,Gold,Platinum,bundles,getAllPromos,Subscribe,,2355,pending,/bundles/getAllPromos,CnC_6GO,6 GO,,,success,10.28,6 GO,OK,200,1,,manual_review,,loyalty_points,Ramadan_2026,OkHttp-library-4.12.0,Vivo Y35,SmartSeg_Synthetic_v1.csv,CnC_6GO,cvm,1.1080664851678788,-1.0617252341570986,1.6650014220014935,788.76
2026-02-23 14:32:05.181,259,57324615b583a18a7654e6dc647e25fe,exf7jxjn6fokzixz,fr,Silver,Gold,markiNharek,onBundlePaymentInitiate,Confirm,,1360,not_eligible,/markiNharek/onBundlePaymentInitiate,Flexi_8GO,8 GO,,loyalty,success,43.158,8 GO,OK,200,0,,promo_applied,Watch Ad,priority_support;multi_sim;early_access,Summer_Data,OkHttp-library-4.9.1,iPhone 14,SmartSeg_Synthetic_v1.csv,Flexi_8GO,bundles,-0.16086514385362027,1.2281397856051315,-0.6004562591894422,467.719
2026-02-23 12:27:20.020,272,18bec80dc97321e78ff043853c456cad,tao1cjfx5likwe4b,ar,Gold,Platinum,bundles,getBundles,Buy Now,,0,pending,/bundles/getBundles,Flexi_15GO,15 GO,,,success,46.579,15 GO,OK,200,1,,promo_applied,,data_sharing;multi_sim;roaming,Referral_Bonus,Volley/1.2.1,Oppo A78,SmartSeg_Synthetic_v1.csv,Flexi_15GO,bundles,-1.895284254877981,1.466403312358784,1.6650014220014935,15.86
2026-02-23 13:47:19.227,48,a5c1677170c0d01ea5b9235b78e3d062,bc2nnuvy8n1utoxi,fr,Gold,Platinum,cvm,getArpuUpsellOffer,,,-466,pending,/cvm/getArpuUpsellOffer,Flexi_8GO,8 GO,,,success,15.709,8 GO,OK,200,0,,vip_fast_track,,,Ooredoo_Anniversary,OkHttp-library-4.12.0,Vivo Y35,SmartSeg_Synthetic_v1.csv,Flexi_8GO,bundles,-2.4895778620377986,-0.6836098624103638,-0.6004562591894422,-150.097
2026-02-23 11:06:38.371,190,f9b04e2e83d4ad2a8fc38b57152e7c2b,0wfoy4dd1vn8lfjd,ar,Silver,Gold,loyalty,getussdcodes,Claim Gift,available,1562,pending,/loyalty/getussdcodes,,,,,success,,,OK,200,0,,flagged_fraud,Check In,data_sharing,Ooredoo_Anniversary,OkHttp-library-4.12.0,Nokia G60,SmartSeg_Synthetic_v1.csv,,,0.09674710646029212,,-0.6004562591894422,781.0
2026-02-23 17:24:23.892,58,ab51b2e39db7f4168b92b95c19c7e0bc,p7e1047wwbslulzf,ar,Platinum,Platinum,bundles,getBundles,View Details,,1160,not_eligible,/bundles/getBundles,,,,,success,,,OK,200,0,,,,roaming;data_sharing,Ooredoo_Anniversary,Retrofit/2.9.0,Vivo Y35,SmartSeg_Synthetic_v1.csv,,,-0.4159267778277909,,-0.6004562591894422,580.0
2026-02-23 17:31:09.173,123,07b46b4e2d498cbbbaabe8581a968c91,id4n1u3493wxa73j,fr,Gold,Platinum,colors,options,,available,1240,eligible,/colors/options,,,,,success,,,OK,200,0,,first_try,,loyalty_points;data_sharing,Spring_Sale,Volley/1.2.1,Xiaomi Redmi Note 12,SmartSeg_Synthetic_v1.csv,,,-0.3139021242381227,,-0.6004562591894422,620.0
2026-02-23 12:30:16.039,622,f21c27266cfb2bd5a795f85f99fa0024,s2wyjxtjgcedqqzr,fr,Bronze,Silver,bundles,getBundles,Retry,partial,1819,pending,/bundles/getBundles,Flexi_220Mo_B2C_CnC,220 Mo,,,success,20.673,220 Mo,OK,200,1,,,,,Referral_Bonus,OkHttp-library-4.12.0,Tecno Spark 10,SmartSeg_Synthetic_v1.csv,Flexi_220Mo_B2C_CnC,bundles,0.42450130611710146,-0.33788050058483593,1.6650014220014935,613.558
2026-02-23 12:22:53.280,249,b3bb65fbc8ab898f871f9c608474a272,lemruyp04k43safy,fr,Gold,Platinum,gamification,mfawlaGameStatus,View Details,partial,1317,eligible,/gamification/mfawlaGameStatus,,,,,success,,,OK,200,0,,,Daily Login,early_access,Summer_Data,axios/1.4.0,iPhone 14,SmartSeg_Synthetic_v1.csv,,,-0.21570339515806697,,-0.6004562591894422,658.5
2026-02-23 14:20:02.966,50,7dc05d9121acde48eec4a9c3a2c65e0e,swq40zsu9rn8qtty,en,Silver,Gold,bundles,cvmBundles,More Info,available,1714,not_eligible,/bundles/cvmBundles,SPIN_WHEEL,Spin Wheel,,,success,,Spin Wheel,OK,200,0,,,,,Summer_Data,OkHttp-library-4.9.1,Xiaomi Redmi Note 12,SmartSeg_Synthetic_v1.csv,SPIN_WHEEL,gamification,0.2905939482806618,,-0.6004562591894422,857.0
2026-02-23 12:20:42.309,42,950edcb063ae99edea5af258d5018419,59m6mg87oi0e0vgn,ar,Bronze,Silver,info,getSubscriberInfo,,available,732,eligible,/info/getSubscriberInfo,,,,,success,,,OK,200,0,,escalated,,cashback,Back_to_School,Retrofit/2.9.0,Xiaomi Redmi Note 12,SmartSeg_Synthetic_v1.csv,,,-0.9617586745325162,,-0.6004562591894422,366.0
2026-02-23 12:40:47.371,27,66b6e6d1ab969ad76db22aae7afff86d,gkc4lorxdtg5nqjq,fr,Bronze,Silver,bundles,getUpsellOffer,Retry,,1381,not_eligible,/bundles/getUpsellOffer,,,,,success,,,OK,200,0,,,,multi_sim;loyalty_points,Summer_Data,OkHttp-library-4.12.0,Samsung Galaxy S23,SmartSeg_Synthetic_v1.csv,,,-0.13408367228633233,,-0.6004562591894422,690.5
2026-02-23 14:29:08.543,27,a9aac7508185afb1b4d0066eb39ad235,lvz4qke2gjr81bmq,fr,Platinum,Platinum,payment,rechargeOnConfirmPage,Confirm,available,3008,not_eligible,/payment/rechargeOnConfirmPage,,,,unknown,success,,,OK,200,1,,,,auto_renewal,,OkHttp-library-4.12.0,Tecno Spark 10,SmartSeg_Synthetic_v1.csv,,,1.940842720093546,,1.6650014220014935,1504.5
2026-02-23 14:36:53.702,59,fc7750ac2b8c1de092f59847a249833b,amkygvwoplod9r7a,fr,Silver,Gold,markiNharek,rechargeOnConfirmPage,Check In,unavailable,352,eligible,/markiNharek/rechargeOnConfirmPage,Promo_Ramadan_10GO,10 GO Ramadan,,voucher,success,18.804,10 GO Ramadan,OK,200,0,,auto_approved,Spin Wheel,,Winter_Promo,axios/1.4.0,Xiaomi Redmi Note 12,SmartSeg_Synthetic_v1.csv,Promo_Ramadan_10GO,bundles,-1.4463757790834404,-0.46805136626813804,-0.6004562591894422,123.601
2026-02-23 15:00:13.556,537,184d8797ab79331423bc11431d6eaa69,dh8uzb7kr0aymk99,fr,Bronze,Silver,bundles,cvmBundles,Skip,partial,2634,eligible,/bundles/cvmBundles,SCRATCHY,Scratch & Win,,,success,,Scratch & Win,OK,200,1,,retry_attempt,,auto_renewal,,Volley/1.2.1,Xiaomi Redmi Note 12,SmartSeg_Synthetic_v1.csv,SCRATCHY,gamification,1.4638774645618469,,1.6650014220014935,1317.5
2026-02-23 12:13:24.118,614,f9384f14e4d854975f8c031158ad1e65,uwb6txki3oqyfoqm,fr,Gold,Platinum,loyalty,getpromos,Buy Now,,2896,eligible,/loyalty/getpromos,,,,,success,,,OK,200,1,,discount_applied,Daily Login,loyalty_points;early_access;cashback,,OkHttp-library-4.9.1,Oppo A78,SmartSeg_Synthetic_v1.csv,,,1.7980082050680106,,1.6650014220014935,1448.5
2026-02-23 14:29:12.031,74,e8db0ede2120bca92ea0abb0afa63247,eo2t8fy620n8ttea,ar,Silver,Gold,wishlist,getAllPromos,Confirm,available,1481,eligible,/wishlist/getAllPromos,CnC_6GO,6 GO,,,success,7.944,6 GO,OK,200,0,,auto_approved,,early_access,Ramadan_2026,OkHttp-library-4.12.0,Samsung Galaxy A54,SmartSeg_Synthetic_v1.csv,CnC_6GO,cvm,-0.006552855299247005,-1.2244214044279353,-0.6004562591894422,496.315
2026-02-23 15:07:28.292,227,439fc17bdcb6a9a0414f69ef04923360,gomf9pml9ln1p0vu,fr,Gold,Platinum,gamification,mfawlaGameStatus,,,0,eligible,/gamification/mfawlaGameStatus,,,,,success,,,OK,200,0,,,,auto_renewal;multi_sim,Ramadan_2026,OkHttp-library-4.12.0,Xiaomi Redmi Note 12,SmartSeg_Synthetic_v1.csv,,,-1.895284254877981,,-0.6004562591894422,0.0
2026-02-23 10:04:02.533,540,7232c88ee52adda17f27aab72c6f4671,1ved32lx2toowt9n,fr,Gold,Platinum,info,getSubscriberInfoAll,View Details,partial,2527,eligible,/info/getSubscriberInfoAll,,,,,success,,,OK,200,0,,discount_applied,,auto_renewal,Ramadan_2026,OkHttp-library-4.12.0,Nokia G60,SmartSeg_Synthetic_v1.csv,,,1.3274194903856655,,-0.6004562591894422,1263.5
